scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error,return_skewness,leverage_correlation,learning_fitness_alignment
full,20261221,0.00013657705850191312,0.01348247816834196,0.013889101740040124,0.09559591578991587,0.026630047116119188,0.15685922692846277,0.1691423317928322,0.01475217720760424,-0.016220542847949812,1.3366403844597956,0.3156468181098324,0.8237133243913228,0.479205159528963,0.4200377897257841,6.662069724568742,13676.224666640395,0.0088,0.101433372230729,0.5051819910022916,0.0,0.0028,0.0,0.137638254789215,0.0,2.7093020352450286e-15,3.1749633225527677e-15,-0.040694596842298036,-0.0012126710650473287,1.0
full,20261222,0.00028602479126906,0.010290049963589024,-0.0028752428597547193,0.047988429731677815,0.015785650927617526,-0.0036472046679837606,0.009032110998956745,-0.025191998329953634,0.020329121019199863,-0.06251816089049811,-0.005880882131987839,0.8659568861054556,0.5891320971607769,0.07945329494036076,6.516043166580276,13455.158801041449,0.0024,0.2657020078345544,0.30187895563571365,0.0,0.0,0.0,0.0374767003206129,0.0,2.0319765264337714e-15,1.8520619381557813e-15,0.06506552558357974,0.007629145461508221,1.0
full,20261223,0.00045404453334463887,0.01198448873298623,-0.0027333674837148303,0.06788905688161476,0.020037669035851156,0.10380195047224584,0.0591302679890614,-0.005948764658858079,0.007897062239446829,0.4427432205890174,0.23334725924163316,0.926175478850398,0.4278113985788667,0.32680108018211,6.493905546352552,13678.816300297744,0.0048,0.1024266752429115,0.3741473661955932,0.0,0.0,0.0,0.08390788408224181,0.0,3.3866275440562853e-15,4.100994291630658e-15,0.07293172327239926,0.05421290177736676,1.0
full,20261224,0.00022307511015772974,0.02020903154369446,-0.02129245373086766,0.15617675059009192,0.028934799570061932,0.2872270953154238,0.2516093728915175,0.14893951418192253,-0.006283787061132768,5.226390002095618,0.45788323184134927,0.8818329519785334,0.43977152504469375,0.5368521764916472,7.03946170015942,13754.944775092245,0.0172,0.0285163335234373,0.34878270041386883,0.0124,0.01,0.0,0.14436257459439705,0.0,2.980232238769531e-15,2.1166422150351785e-15,0.09612024004222922,-0.017314825608735505,1.0
full,20261225,0.0006229454324916005,0.010681817318733175,-0.003552975349556063,0.047515849038418954,0.014827441650889495,0.031001375082082505,-0.0005925040029103186,0.023557523708685642,0.036957050328187045,0.10145379607329907,0.12799895460753238,0.9543006719253692,0.7232437889425439,0.11605929132514323,6.492800541533652,13503.455968518258,0.0048,0.3535452382262824,0.2694801161953514,0.0,0.0,0.0,0.04623618109982375,0.0,5.5540691722523084e-15,2.778092907233672e-15,0.013062818256712544,0.0015175558788518265,1.0
full,20261226,0.00023138285130191533,0.013824682119587886,-0.013329396866617087,0.08882205031035313,0.021528646949487366,0.13649146223937333,0.11439465678065763,0.02168143833588667,0.0063589563360454075,0.5620577655428236,0.2894520496087128,0.8475762629912568,0.47192788426702315,0.46322584536034733,6.711245126398512,13616.59662986502,0.0048,0.027968367157188267,0.39530281116356514,0.0,0.0008,0.0,0.10047904016739961,0.0,2.302906729958274e-15,3.1749633225527677e-15,-0.015516708260927504,0.008066033702606359,1.0
full,20261227,0.0005049478611128891,0.012174268819547968,-0.025562072954092383,0.056551577926215256,0.01877188496328879,0.07999260122774521,0.04795717190937818,0.08588301801191632,0.016067179913603284,0.3586788999099344,0.23586579621734538,0.93150973708636,0.4592949230273288,0.30067604340457,6.560479527834984,13618.166388620552,0.0044,0.14009348918262973,0.283009357133306,0.0,0.0,0.0,0.06888986911157668,0.0,4.876743663441051e-15,2.3812224919145757e-15,-0.012490289106259924,0.002858077442025298,1.0
full,20261228,0.00029526090663173647,0.013193514476106689,-0.0033306060693107614,0.09406010840445343,0.03319535676904618,0.14283475313028218,0.13381280494531186,0.0688790123061266,0.04140478494411202,0.971130002573064,0.3236619448354174,0.9258185860349776,0.45081904324484545,0.36944307289599915,6.622423071948334,13647.437280213326,0.008,0.0751737981362956,0.2738388391708667,0.0,0.0008,0.0,0.08036041881095701,0.0,2.980232238769531e-15,2.645802768793973e-15,0.10075079304210335,-0.006439078298496485,1.0
full,20261229,0.00021818291863521822,0.011512952965022086,-0.0402723475718551,0.05161742085031372,0.019411083210002743,0.06349677975485025,0.04503812982665872,0.008437571265201338,-0.00918868197392983,0.027699064441180976,0.1836941203197041,0.9020090855940752,0.4602364105875165,0.27238232796864875,6.571443965311662,13485.57187051191,0.0032,0.1602948893544618,0.3495727593935859,0.0,0.0,0.0,0.06717418279890852,0.0,2.4383718317205256e-15,3.042673184113069e-15,-0.04245597991168204,0.004702128520325499,1.0
full,20261230,0.0004097988086691238,0.014158727707725026,0.013768666562206789,0.0772552872885626,0.024567106584998808,0.13821552159891484,0.12229904189718445,0.05003622051791405,0.006880435125243668,1.1129776014514254,0.2835118507842124,0.8856964133155572,0.45828946827394007,0.43599002732902764,6.635098442384044,13754.259390788779,0.008,0.04163329132425363,0.28222063693961996,0.0,0.0024,0.0,0.11432725730019566,0.0,1.7610463229092685e-15,1.98435207659548e-15,-0.07630545992992001,-0.0032555136417412125,1.0
full,20261231,1.85450596037942e-05,0.012028463927168958,-0.006086647072350374,0.04858090035289765,0.02405459859302455,0.062450063250581146,0.0783532935136768,0.015264611421662952,-0.020330916989196604,0.1667406486408618,0.16400460102552408,0.8143012990966045,0.4475395028773299,0.34296907295047613,6.621932037467139,13499.732666717267,0.0056,0.14115851575333796,0.37938993817079836,0.0,0.0,0.0,0.08378665014379227,0.0,2.1674416281960227e-15,3.042673184113069e-15,-0.02149298743458455,0.04949444049385424,1.0
full,20261232,0.0004916880708279244,0.017011905252859803,-0.002103306973900813,0.09596100326128594,0.03134203170723228,0.2968308748764669,0.3340133215772234,0.13203373280115227,0.031135360912306526,6.167748830595171,0.47915460848740554,0.9180803878452923,0.47956452694207097,0.4583799289871181,6.70393863385937,13985.386559053593,0.0128,0.03365230003330756,0.3807484437083547,0.012,0.0052,0.0,0.12654997624118836,0.0,3.7930228493430395e-15,3.3072534609924663e-15,0.11344320174352265,0.017454715767998702,1.0
full,20261233,0.00011210598120450896,0.012488603900205082,-0.02396491646930723,0.09309806314347373,0.019285859654603502,0.0855568966719591,0.05827112816527578,-0.004992930141347842,0.003952657169498002,0.18529326085949016,0.17161807792961334,0.8119933489011745,0.43912552232527646,0.3960188437674213,6.631936855903275,13532.797505463284,0.004,0.14022285163791454,0.2790104567335919,0.0,0.0,0.0,0.09282340652575383,0.0,1.2191859158602628e-15,2.9103830456733705e-15,-0.0027371930460390217,0.06035617368523273,1.0
full,20261234,0.00026558807943900115,0.013726382885378863,-0.029392537656545904,0.08774456823966184,0.02377610624475325,0.12041656344719287,0.10595169641886844,0.03570382902391405,0.020959680540561607,0.8451214451880005,0.27435768595703786,0.8394028680844781,0.4271535727724679,0.4756693858702641,6.657014932730642,13616.868182948694,0.006,0.02269087252259455,0.3314253783258765,0.0,0.0016,0.0,0.09775806875496817,0.0,2.7093020352450286e-15,1.98435207659548e-15,-0.0014681884254702992,0.013115905013739977,1.0
full,20261235,0.0005682968047941138,0.015364205431090374,-0.00856315953367271,0.10570655765282545,0.032494492751409296,0.2693777154435447,0.2241669832076228,0.11710911583126521,0.03950361171952274,4.245817650197682,0.4392270842362202,0.9445241805258022,0.4905645612197872,0.37284321595201964,6.698777061160766,13697.0727659862,0.0124,0.09579145760791268,0.44253360592288116,0.0004,0.0048,0.0,0.09170558808066431,0.0,3.251162442294034e-15,3.836414014751261e-15,-0.29773982425627016,0.010179917878672699,1.0
full,20261236,0.000690837078341949,0.010427471559907139,-0.015431226651881553,0.04624686399309412,0.017330098312864046,0.022607768916429908,-0.0030008637095255302,0.0014004589003308152,-0.0013976216492964846,-0.04865818400978972,0.061597449848515826,0.9484022395483429,0.7661343633123546,0.05121196557592179,6.53660535499375,13418.405619581437,0.0028,0.3544013167570748,0.1579885310743614,0.0,0.0,0.0,0.032531641942392664,0.0,3.3866275440562853e-15,6.87908719886433e-15,-0.03397076833882175,-0.0205654905254656,1.0
full,20261237,0.0001847445727069438,0.011612352094295121,0.012481257128990475,0.05869817920293345,0.019137362858545382,0.06306286559141684,0.03938785975415208,0.03166714257474589,0.02044143174415966,0.27925839964366084,0.17404458588424113,0.8426143892627446,0.4547810590052307,0.33798188214008357,6.563906713930452,13566.048898684912,0.0056,0.10592732493406685,0.440990182135659,0.0,0.0,0.0,0.08007494435422657,0.0,2.1674416281960227e-15,2.248932353474877e-15,-0.04471888886990117,0.0006315539502012944,1.0
full,20261238,0.00029698243478100644,0.01096819404981504,-0.043122285626186814,0.05320390856001187,0.0238688029862313,0.03152926592966409,0.04707227334768916,0.028839123536971076,-0.01170436262669693,0.009156102413212963,0.14908925938586443,0.909657402374524,0.43630082122565206,0.21911500702298636,6.511975645646742,13548.096436221205,0.004,0.200919372939425,0.324081943766103,0.0,0.0,0.0,0.06900364479499155,0.0,2.4383718317205256e-15,2.778092907233672e-15,0.07557310089177031,0.030696062460582138,1.0
full,20261239,0.0004547251775121779,0.012836972573854771,-0.010680192117578853,0.05360376621624275,0.019089651343017898,0.12190990752330799,0.09487316357705158,0.04184181499482114,0.03389138635854588,0.8336151910806335,0.24667809162715784,0.8954192620658453,0.47465049540242693,0.36653247555037954,6.610542781085671,13646.135909838886,0.008,0.0914807318918478,0.30548374987292704,0.0,0.0008,0.0,0.08645105205852421,0.0,2.4383718317205256e-15,2.3812224919145757e-15,-0.05435826870557853,0.025871474526249633,1.0
full,20261240,0.00014633342297138937,0.010781751731703494,-0.029936811584943903,0.043508614118979626,0.021939905311606202,0.045882960142101116,0.058496983540639765,-0.000411232037935554,0.021494788138090797,0.07619449835654102,0.1320966817426159,0.8334673305767659,0.43216731739279823,0.25490590127174084,6.531327407268433,13508.370119734669,0.0036,0.13232575080331085,0.327936956118711,0.0,0.0,0.0,0.06400696950375306,0.0,2.0319765264337714e-15,3.1749633225527677e-15,0.05552601258925668,0.012451432037634748,1.0
