scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error,return_skewness,leverage_correlation,learning_fitness_alignment
no_agent_information,20261212,0.0003377891731391603,0.01730261179697692,0.005406138518388503,0.1119994868122926,0.023768549365180802,0.15211071158645298,0.2043026852743668,0.030503916928134502,-0.0027542893173787045,1.667424866186792,0.35418021266588623,0.8468294095457816,0.4672306150797936,0.490005347300587,6.812998990550621,13693.75202178921,0.0068,0.022585111539741853,0.45384332881451606,0.002,0.0032,0.0,0.15566875637594646,0.0,1.2191859158602628e-15,3.3072534609924663e-15,0.1678370720740506,0.015230599013214228,1.0
no_agent_information,20261213,-5.118027659245392e-05,0.016274945489535297,0.019735497049863944,0.08218391652067496,0.024186015298589898,0.1321380343078609,0.12735046579359702,0.018568721271577854,0.03532969145440205,0.8087398108334249,0.3210032248126247,0.815802891010114,0.45382077425290857,0.5074406043250211,6.852025379637659,13562.945950082505,0.0064,0.025629456140808627,0.46134385066332506,0.0,0.0024,0.0,0.12189292136023289,0.0,1.3546510176225143e-15,2.248932353474877e-15,0.05845401657226404,-0.022796394341982006,1.0
no_agent_information,20261214,0.00047583963694329193,0.011954174008458347,0.008499218416581699,0.05755355852841449,0.02348365846595308,0.005417259187451784,0.03566722861701835,-0.017503870797375424,0.015945415240839953,0.025527026854921253,0.07662901830101806,0.9327543923950345,0.6662260234093564,0.13282730001311588,6.597205425747636,13451.744181102973,0.0028,0.0906304885196047,0.2636865896514399,0.0,0.0,0.0,0.04212246712475798,0.0,1.4901161193847656e-15,2.778092907233672e-15,0.017917034645291322,0.006595667323662713,1.0
no_agent_information,20261215,0.0002560559178138867,0.012120622644370254,0.009960953010094928,0.02595410633252897,0.011582832447052374,0.009192042051085076,0.040300096616011756,0.027982745518403917,-0.024499193541577122,0.024006549484881567,0.07995599888302488,0.8527114648664499,0.4764681941054757,0.2121948747057782,6.624904948907817,13417.281689811893,0.0024,0.07639954344087123,0.38630786162303443,0.0,0.0,0.0,0.04268639513553518,0.0,1.7610463229092685e-15,3.1749633225527677e-15,0.01490861621571783,-0.002977403418062349,1.0
no_agent_information,20261216,0.0004913656054005489,0.011401455393898316,0.014671326020343132,0.05494606136556617,0.020612783584026437,-0.005127052912177344,-0.00801056801883798,0.007058718729598667,0.008039618350280804,-0.0912390258680218,0.03993104552561488,0.9312512455334436,0.748781230888951,0.03411948895990374,6.552795941464085,13464.20669646427,0.002,0.09632243058871763,0.4701869215447093,0.0,0.0,0.0,0.030074721474442345,0.0,2.0319765264337714e-15,2.5135126303542743e-15,-0.061241227623601194,0.01513306714246692,1.0
no_agent_information,20261217,0.0005932065875808594,0.012098541331296113,-0.015228121882599789,0.044887040317699335,0.015833305722251178,0.026261248463008213,0.017726686646350288,-0.0034466994755593433,-0.008379651806380508,0.06666225153000305,0.11190145149078258,0.9502580180116579,0.7278095675595085,0.11140985038636105,6.556030912665469,13541.296881672666,0.0028,0.08672492296055849,0.3230791344431325,0.0,0.0,0.0,0.050974137644344,0.0,2.4383718317205256e-15,4.365574568510055e-15,-0.048689861304011116,0.01956688751280214,1.0
no_agent_information,20261218,0.000848933965907845,0.013323902208578932,-0.008217998116632257,0.07428512082813572,0.02519929857650271,0.09265035183171999,0.09297381095847954,0.02906922803222119,0.10314982663393919,0.9064659585388841,0.25149526959350943,0.9541257073315057,0.6602152070770337,0.21349479590674175,6.6034847192339985,13607.26271962037,0.0064,0.06720037983077709,0.2797562398232579,0.0,0.0016,0.0,0.06950684547075503,0.0,1.3546510176225143e-15,2.3812224919145757e-15,-0.12858366979412167,-0.013941871893451164,1.0
no_agent_information,20261219,0.0001759551397298111,0.01794212679007486,-0.027722414661133125,0.07292462939235246,0.030547233974568804,0.16192819289947466,0.14543674348276403,0.01901769996985829,-0.02038813300973015,1.7635011045971538,0.32888516816224,0.7941287235387988,0.4794729696610872,0.514242760729097,6.815417285110496,13818.730683665186,0.0092,0.022483300544663624,0.46011083693649735,0.0004,0.0052,0.0,0.17153163140394234,0.0,1.3546510176225143e-15,1.5874816612763839e-15,0.05934349727273818,-0.012660808831865851,1.0
no_agent_information,20261220,7.366016708453174e-05,0.018062588112535777,0.0161692357513685,0.13042900259108697,0.02705460686159896,0.2225443788316652,0.14288422390428682,0.048251238958553266,0.005287023850817051,2.429786430160088,0.38975131238840166,0.8157915693504638,0.49651854802627066,0.4976305523087198,6.850245902314928,13810.761868362251,0.0116,0.04546088888353542,0.45650419109389895,0.016,0.008,0.0,0.1488656758831688,0.0,4.199418154629794e-15,3.7041238763115625e-15,-0.04409973879171966,0.002934951905103017,1.0
no_agent_information,20261221,0.00014922160898928532,0.014688954239894109,0.021104177622586394,0.08786907332746292,0.025360852597046374,0.1282006462891537,0.14370323009115696,0.00749665858837786,-0.004239835970254978,1.1765563249017523,0.2849494665117585,0.8261422873399701,0.48198941469604556,0.4059553379659343,6.704402114518311,13662.383394635659,0.0084,0.06457527417792437,0.5431298235026742,0.0,0.0036,0.0,0.13879837796962646,0.0,1.4901161193847656e-15,2.9103830456733705e-15,-0.04665713925684258,-0.01049275614176725,1.0
no_agent_information,20261222,0.00032377731533972886,0.011426319702834213,-0.00332378931267981,0.04787928317756237,0.01594246938425162,-0.007357117403191422,0.0036136839942886062,-0.02395790101204198,0.017456239489934126,-0.044340076011814666,-0.022698242411577065,0.8646589794676636,0.6617450394337219,0.056956389696718984,6.570600254875046,13447.417890539495,0.0024,0.1076240370090803,0.3311094812201243,0.0,0.0,0.0,0.026677826070779842,0.0,2.4383718317205256e-15,1.5874816612763839e-15,0.06679151185852489,0.00800418223191145,1.0
no_agent_information,20261223,0.0004925812600865807,0.013083180880655788,0.005382054702256369,0.06367312899014536,0.020637990768038426,0.09874348323231898,0.05393534946679631,0.0057075581084224105,0.008318682653812888,0.6931369811034847,0.2297433538319703,0.9350290749515114,0.43890701677803984,0.27562904305110814,6.552364296259399,13661.105170479914,0.0052,0.02889450306505968,0.4121865282587527,0.0048,0.0004,0.0,0.08329089815617707,0.0,2.7093020352450286e-15,3.5718337378718635e-15,0.11511153532918042,0.053469208770623555,1.0
no_agent_information,20261224,0.00023751074975554616,0.021327889016005696,0.021161583997006052,0.1447340497850144,0.027456464605475045,0.2626951475036847,0.21713101521680034,0.13419214136045285,0.007960702688988538,3.877003546572391,0.4438578152055838,0.8709895478671228,0.46326969342944574,0.5282427796783113,7.045871031114824,13761.615772588973,0.0164,0.059057725685003074,0.38891275233338374,0.0456,0.0128,0.0,0.16963877272716843,0.0,3.928487951105291e-15,1.1906112459572878e-15,0.033113319855487086,-0.03163264952345869,1.0
no_agent_information,20261225,0.000709576144371989,0.011862855995481918,-0.0036541431551557505,0.042614811021611444,0.014815023216797864,0.029785786538087906,-0.010931961583766369,0.01894860994658548,0.03240910396518628,0.04980139011667628,0.11875579853979215,0.9542204069686904,0.7370831269950141,0.1093823295313407,6.547358091785459,13497.276298120963,0.0036,0.1966466527820817,0.2965680071042359,0.0,0.0,0.0,0.03168163564539217,0.0,2.302906729958274e-15,1.3229013843969864e-15,0.0208777408588106,0.004201966090261124,1.0
no_agent_information,20261226,0.00024714417273160975,0.014954359266954808,0.008389946042605104,0.088335234484689,0.02135798639971038,0.1328273762248821,0.0927378840460582,0.016891689493044273,0.004635912970675843,0.5285149501104272,0.2724753371011722,0.8448357777224899,0.4798114663571126,0.4423358655860856,6.739986183582525,13617.589835640058,0.0036,0.02230221529606033,0.4252835488801042,0.0008,0.0016,0.0,0.11437304676020177,0.0,1.4901161193847656e-15,1.8520619381557813e-15,-0.044348912772316056,0.00529894415160905,1.0
no_agent_information,20261227,0.0005650322686920141,0.013280947455113191,-0.015362707882172234,0.050040620002626615,0.017700698448698836,0.06629975077399224,0.03271671917504248,0.08633373669069123,0.015260609830010605,0.23207753965405242,0.21995072244312724,0.9351707425867428,0.5557463151266027,0.2414109609812859,6.602325450136982,13606.98218320374,0.0036,0.06197429166250899,0.31037884673744365,0.0,0.0,0.0,0.06254860433224096,0.0,3.522092645818537e-15,2.3812224919145757e-15,0.003065431704617353,0.004307985376892079,1.0
no_agent_information,20261228,0.00033388031124745543,0.014161543099301514,0.008952450926645459,0.08908229058822424,0.028985482608868924,0.12673936298345356,0.10636587527592736,0.06780024602996747,0.044088673484190884,0.6964043985970862,0.3017779252886265,0.9313028010921566,0.45647611461301074,0.32890541828287356,6.66066704878572,13622.1571106022,0.0068,0.027078566702849485,0.28724846999693543,0.0004,0.0008,0.0,0.07841781442885143,0.0,2.4383718317205256e-15,2.5135126303542743e-15,0.10921644544524216,-0.01353897049034297,1.0
no_agent_information,20261229,0.0002490919042686986,0.012596118705962183,-0.042146751284844325,0.045302961423666396,0.018227349094360683,0.05270255792890065,0.04128922129094272,0.005456735766812281,-0.007921203791331485,0.03667577861351168,0.16773019407205658,0.919433935675928,0.48614033754731734,0.21982091946778437,6.616250979845339,13485.136929644266,0.0028,0.0589123700888294,0.3839533551915537,0.0,0.0,0.0,0.05585897168353959,0.0,5.283138968727805e-15,4.100994291630658e-15,-0.04588911267459208,0.006647687231513651,1.0
no_agent_information,20261230,0.000446372503908573,0.015081677676741283,0.02609411110062857,0.0777443858855895,0.02420757612086972,0.11520824827035879,0.10077451777754047,0.036179690510021546,0.017818236824409216,0.8362582675880637,0.257693480791854,0.884431381571652,0.472441118908111,0.4001792454923662,6.663099599712854,13729.177677982116,0.0072,0.05701433759533262,0.305418737408353,0.0572,0.0032,0.0,0.12030584443570924,0.0,3.3866275440562853e-15,2.9103830456733705e-15,-0.051060037520193335,0.0026050971732820773,1.0
no_agent_information,20261231,2.0254211589931614e-05,0.012992105057525391,-0.008884035187555964,0.04752977627870552,0.022708471986191976,0.04827188076593915,0.059668065407988996,0.016816889849174857,-0.013859658635159297,0.11723572171752261,0.1327754498405188,0.8405366712050383,0.44453115384403535,0.3035330372285641,6.6513506521545,13502.387374967986,0.004,0.05629835276647407,0.4180717686626645,0.0,0.0,0.0,0.07075062911487895,0.0,2.7093020352450286e-15,1.7197717997160825e-15,0.0007153231117496574,0.04971615635536065,1.0
no_agent_information,20261232,0.000507879956694855,0.018825418789934652,0.010672933315247083,0.08386403432812421,0.027521472851041708,0.33367884842353307,0.33670937065848866,0.14478725755643923,0.02698682333897778,7.963668655932741,0.4963468701637697,0.912462571756252,0.49488330820800774,0.43834681224992306,6.7446406432442085,14001.271279661763,0.0128,0.033886735743687724,0.4195103856727814,0.0172,0.008,0.0,0.15941330527898123,0.0,4.605813459916548e-15,3.3072534609924663e-15,0.29550537481577827,0.015683358115089266,1.0
no_agent_information,20261233,0.00012612171554973807,0.013570673947215926,-0.01966187131914011,0.08521364767818478,0.019462347341090647,0.07802557404345978,0.04890988311569928,-0.00753300171266865,0.010525061141735891,0.1212020006532426,0.14825724863482884,0.8343599887783915,0.4427337627764028,0.3600791281324172,6.67370152500658,13518.371070301455,0.0028,0.0769916314743695,0.3061218372742881,0.0,0.0,0.0,0.07869858573233479,0.0,2.84476713700728e-15,3.96870415319096e-15,-0.014782336957127853,0.05418039534111849,1.0
no_agent_information,20261234,0.0002901677000056658,0.014850653380102474,-0.013456010269117637,0.07907513054376725,0.023201099108570114,0.12075339910199585,0.10199295988579042,0.03571779852126112,0.032390360252048535,0.8065243319099129,0.26428079158608486,0.839067376038748,0.44156442418753866,0.4457292403892687,6.699652234269815,13616.758858949082,0.0068,0.02472141477548156,0.36074890684965,0.0,0.0016,0.0,0.10469177853090428,0.0,1.625581221147017e-15,2.778092907233672e-15,0.01471507635708403,0.012935581492329932,1.0
no_agent_information,20261235,0.0006233558430727769,0.017100852572750895,0.017900004363338478,0.10993085985391493,0.03640000913734984,0.28641335225941655,0.24167010793840651,0.11838648260283295,0.03130044278719254,4.788846146307164,0.4440610127400342,0.9416367721025586,0.541285359372592,0.34121876401674506,6.755907462707414,13733.011326536194,0.0152,0.06261800165743064,0.48128622708862456,0.0008,0.0076,0.0,0.09276453722270817,0.0,2.7093020352450286e-15,3.7041238763115625e-15,-0.27903900672934373,-0.0021751294478789714,1.0
no_agent_information,20261236,0.0007788565223212046,0.011588263312778364,-0.014104962783717426,0.046689738862814946,0.017292903041270215,0.01602810912962132,-0.0039008209765650174,-0.004710710079382203,-0.006543696061730771,-0.05457628544657034,0.043773257795715406,0.9493702944973996,0.7789271130691533,0.04107327401230047,6.594791584957609,13406.526876071935,0.0032,0.14305146419272152,0.17507375395028757,0.0,0.0,0.0,0.024051100401152548,0.0,2.1674416281960227e-15,2.9103830456733705e-15,-0.028253543594458665,-0.02112030392192441,1.0
no_agent_information,20261237,0.000206546030348866,0.01256689492629374,0.010479735847657904,0.05424670652604891,0.018388647538120997,0.042757180928412165,0.025960022916075933,0.02952931754428741,0.02027805151492491,0.13571160730264076,0.13863900189915124,0.862138974019154,0.45128523501643014,0.30012976989048307,6.603435286685814,13547.208402010625,0.0048,0.023186595181166347,0.48126431524098934,0.0,0.0,0.0,0.0739196160282185,0.0,1.7610463229092685e-15,3.439543599432165e-15,-0.037029958538313895,0.010425370370039122,1.0
no_agent_information,20261238,0.0003376861002759689,0.011989916963775438,-0.04233751903267697,0.04776086068808244,0.022747103955943836,0.014317929289429931,0.04306921452234659,0.02501318874740838,-0.011258268967924433,0.0035817769176036407,0.13207788211155688,0.9275561842587663,0.4953039324753117,0.15939263877989118,6.554377657230184,13542.534564974481,0.0036,0.09202954447452408,0.35372803248617857,0.0,0.0,0.0,0.056095273739629636,0.0,2.980232238769531e-15,3.7041238763115625e-15,0.08009822402552348,0.021183232882033897,1.0
no_agent_information,20261239,0.0005173132490662717,0.0139014654555717,0.0005725438929058626,0.049554768126832384,0.019069303789059182,0.10834541927020061,0.08246690647562988,0.028639613912077245,0.04024591244325453,0.6271506085886198,0.22338411376904185,0.9002513426220533,0.5280760400136594,0.3249218348733985,6.647180481227435,13643.496534576601,0.008,0.02668290183949097,0.3193706967657971,0.0,0.0016,0.0,0.07733649031848877,0.0,2.1674416281960227e-15,2.645802768793973e-15,-0.044271954328840186,0.023655973538816086,1.0
no_agent_information,20261240,0.00016400323787226618,0.011743281933801296,-0.03575241701342394,0.04182089585806961,0.021136257177411393,0.03689979520266243,0.04104022910714415,0.00016622406184783924,0.021947803860690354,-0.0002696411017995004,0.10458879217992179,0.8556408564965737,0.4425870513907062,0.1993078528328112,6.5728581554484835,13488.841536055934,0.0036,0.026841994472473017,0.36377830465563354,0.0,0.0,0.0,0.05532408077647388,0.0,2.7093020352450286e-15,2.248932353474877e-15,0.05609020574807544,0.014041572639095412,1.0
no_agent_information,20261241,0.0003827374961334421,0.016366378866176503,0.011253960827799562,0.08866338010639606,0.03668356771996186,0.11828900493970726,0.11979886282972703,0.0345087335660467,-0.021857785004991016,0.6833756148529457,0.29391273900447706,0.8892415439149901,0.4286152752298673,0.4743114038012914,6.820499931479944,13628.837051133085,0.0056,0.030489579256222133,0.30576671917864107,0.002,0.002,0.0,0.11415257112840749,0.0,3.7930228493430395e-15,3.042673184113069e-15,0.09769374177875166,-0.007445463908512941,1.0
no_agent_information,20261242,0.00046683149875665784,0.013816407348942773,0.00484516688073953,0.09035473833221122,0.028989487197125373,0.08185378332495177,0.0867232194220783,0.08291490147144905,0.0477113708184945,0.8912939809995675,0.2845876136352149,0.9422219936578438,0.4478735008557705,0.3208734957643662,6.615034875626028,13643.037266113686,0.0072,0.037938426214252016,0.3055823926221878,0.0,0.0004,0.0,0.07755577060272145,0.0,1.8965114246715198e-15,1.8520619381557813e-15,0.052739709670057915,-0.006066919328960745,1.0
no_agent_information,20261243,0.0005366823451409556,0.014068182764261406,0.027831849684113678,0.09807378576469895,0.0314412182493969,0.09449259111985268,0.1045747549850103,0.04132627194590502,0.04248643076489404,1.0645456222842276,0.24000634894450792,0.8954326713761356,0.4603222700727623,0.3868837392772456,6.56559901006514,13830.91512815709,0.006,0.027680536631505617,0.2782843358258603,0.0004,0.0004,0.0,0.10983009340456906,0.0,3.1156973405317828e-15,2.9103830456733705e-15,0.1224253174668439,-0.025054115347332068,1.0
no_agent_information,20261244,0.00046551700621561026,0.01313616084722125,0.0013292915169474907,0.054704363910056085,0.015855974199639015,0.06472755297935573,0.016541868235556804,0.01713916796337558,0.017516543512437407,0.3905321577790759,0.17684697024865337,0.9143700851665303,0.465581753077604,0.2626568647781876,6.629775493091202,13512.114303597096,0.0052,0.08681233127856215,0.36414869182550824,0.0,0.0004,0.0,0.07236461738305988,0.0,1.7610463229092685e-15,3.1749633225527677e-15,-0.021956701258196255,0.014571440252050323,1.0
no_agent_information,20261245,0.0006348863567409364,0.013401135134983916,-0.008942008024640626,0.06660685461457203,0.025021407080424884,0.1681843234401171,0.13941320159386855,0.08681939488554367,0.02597771745639899,0.9661829844788117,0.31337749683774896,0.9527388722389858,0.6478840468351245,0.23152257596022446,6.624854616370524,13600.762716676945,0.0072,0.07487340836691946,0.37173335099723204,0.0,0.002,0.0,0.07012656972211762,0.0,1.8965114246715198e-15,1.5874816612763839e-15,-0.09642205518361394,0.06108516208982257,1.0
no_agent_information,20261246,0.0005953420522854774,0.012684234529618647,0.006179182229791298,0.06102026767287024,0.015214766659598747,0.03695705871026941,0.05749598015320304,0.02553370607139491,0.020267451103042806,0.25882439162585724,0.21137242141019086,0.9489127139260034,0.5479556883611789,0.21021345317209492,6.546341529119557,13620.01530418412,0.0044,0.038231821096849306,0.3376217539235933,0.0064,0.0,0.0,0.06845961154167712,0.0,4.063953052867543e-15,4.233284430070357e-15,-0.027073768396018834,0.003510447628416652,1.0
no_agent_information,20261247,-1.2427258945622199e-05,0.012939041894994356,-0.05155847406608566,0.05155847406608566,0.014800731434128064,0.08578595529325382,0.05261652781645387,0.018886753162414532,0.023529202611293046,0.34470002443030845,0.1885794191685496,0.8753452583618627,0.44234230818775067,0.3356093537606388,6.678676336079744,13473.705858011494,0.0044,0.03245768441290102,0.5460944119061075,0.0004,0.0,0.0,0.07464557241054837,0.0,1.4901161193847656e-15,3.3072534609924663e-15,0.039024381280267945,-0.02715166769343689,1.0
no_agent_information,20261248,0.0003840173545236517,0.01282657209965883,-0.01783366458832617,0.06479952933793277,0.0236320237299339,0.09076035914991473,0.08210558254008188,0.017206523951446822,-0.004942883180791185,0.54179456077591,0.22751260429166345,0.9221669992824739,0.5333861292035422,0.24024994172546282,6.583659247250127,13648.467736208537,0.0056,0.10496899009318832,0.4255785301671533,0.0,0.0004,0.0,0.05417856152085232,0.0,2.0319765264337714e-15,2.1166422150351785e-15,0.012085552791085632,-0.0038821924867696992,1.0
no_agent_information,20261249,0.0003612266841968079,0.01217672865719651,-0.03963565105733205,0.04491465194960875,0.01894963743756834,0.020143569223945366,0.03495640510535581,-0.011621906094236585,0.013846175732307616,-0.03297189481587326,0.0991503335830602,0.8826892950802728,0.4440334366310398,0.2253465327192272,6.54696494477855,13581.01942380845,0.0024,0.08687319489409549,0.2882939134114414,0.0,0.0,0.0,0.05831291377453085,0.0,2.1674416281960227e-15,2.1166422150351785e-15,-0.04664509462030464,-0.03216306114027655,1.0
no_agent_information,20261250,0.0006256976892760694,0.011803316423829556,0.019251206598450945,0.04098095213177176,0.018447272335709995,0.0008248603176315754,0.016383147004444234,-0.03183463167054522,0.0009505516429400053,0.004834581877224409,0.01750109884178278,0.9441931517248312,0.7037291780223982,0.11040015548159345,6.5368403490192195,13541.662671754357,0.0036,0.13325919766263636,0.2471579860080092,0.0,0.0,0.0,0.04290454376961339,0.0,1.3546510176225143e-15,1.0583211075175892e-15,0.028093996241276318,-0.010220814760642,1.0
no_agent_information,20261251,0.0003298091519399826,0.025605624018270393,0.13685356064995333,0.18403297872318877,0.06795787627369002,0.46023412979991674,0.39041555225199587,0.15412733747963253,0.03037939007255322,20.535900289280793,0.582313292971677,0.9292082513269367,0.5339588623043598,0.43674944912609065,6.959415780064652,14056.68603616312,0.0156,0.13517352478121944,0.632526980332035,0.7468,0.0196,0.0,0.21798822587114985,1.0,2.1674416281960227e-15,3.042673184113069e-15,0.01042433936154844,-0.03454376979791609,1.0
no_agent_information,20261252,0.00021729225772869042,0.014892726370269779,0.030980106292818943,0.06547379179424047,0.0221894478940581,0.07132556509625398,0.07604078693846086,0.033753139265904356,-0.018431220481873737,1.606752745068973,0.25412167148350373,0.8259768022547032,0.47167327577021784,0.40173842423112804,6.723913044339426,13604.911190285718,0.0052,0.05476260935816425,0.3766112033332275,0.0,0.0012,0.0,0.11190712384486057,0.0,2.4383718317205256e-15,1.7197717997160825e-15,0.2106995445761087,-0.03316737352576628,1.0
no_agent_information,20261253,0.0001445010308351172,0.014360215092688252,-0.014061963594333145,0.041420037315787486,0.020011468415862082,0.07899969190725732,0.11717002870312528,0.02392070523283677,-0.009927419103882602,1.2616259853791068,0.2506382895127743,0.8817851479093348,0.45597775387526696,0.3915695060526564,6.722542090699586,13532.402368976096,0.004,0.02860808895972355,0.4017941127966569,0.0,0.0008,0.0,0.08515265116301562,0.0,5.147673866965554e-15,3.042673184113069e-15,-0.048067144896638256,-0.0024478794397727595,1.0
no_agent_information,20261254,0.00020902859957674558,0.016375370989454043,0.0012754365539152624,0.09232256263094805,0.022532670398079206,0.13872446717021805,0.16412607872802246,0.061263314170223244,-0.001591670516481459,1.394470418584894,0.3028947442840157,0.7978960789290075,0.4678508057212517,0.46436441755782015,6.800210388864725,13671.980811663372,0.008,0.017112534491939932,0.4407058280828229,0.0,0.0028,0.0,0.13989912422283313,0.0,2.980232238769531e-15,2.1166422150351785e-15,0.05817802687175213,-0.014776469052175138,1.0
no_agent_information,20261255,0.00040292739190752014,0.012862088962220861,0.024616040646096793,0.07067069142338248,0.01895249709317509,0.1164449326200377,0.10247801896758771,0.0372233756034803,-0.025671968080111383,0.6853982646346588,0.2697555003833233,0.9443042281278683,0.49347129100776393,0.2334179456098739,6.621239358342428,13547.069696373665,0.0072,0.0713504536312814,0.26589810941389147,0.0,0.0004,0.0,0.06195681256759067,0.0,2.84476713700728e-15,2.9103830456733705e-15,0.0008398147182243236,0.05181397340048402,1.0
no_agent_information,20261256,0.0009094656483336514,0.01148543654412883,0.015398528271182581,0.0453371839483883,0.018604935048939165,-0.0092854595160554,-0.007146516604654715,0.014824630876993435,0.02730033586115696,0.001405989243911776,0.07315835117635257,0.9546089774993872,0.7321120143252181,0.08676449920652118,6.511630956505167,13554.382526955986,0.0024,0.17953215903514952,0.23365933926767146,0.0,0.0,0.0,0.035284321470836266,0.0,2.7093020352450286e-15,2.3812224919145757e-15,0.009033731803263185,-0.028321267117609968,1.0
no_agent_information,20261257,0.0004352426338588668,0.012719656312167961,-0.02412215419953999,0.058250048009425896,0.017934858328811164,0.05643213047352571,0.03610941054515759,0.038483404120951796,0.025420858664987746,0.06052435467812334,0.18661106541437195,0.936037007090509,0.4745361331159629,0.26382759549019386,6.601222872057253,13526.328739924395,0.0024,0.040939426503874776,0.21167382345614438,0.0,0.0,0.0,0.06336271583418851,0.0,1.8965114246715198e-15,4.100994291630658e-15,-0.01649776445141706,-0.029132063067421093,1.0
no_agent_information,20261258,0.0004542207361406035,0.013898503918689985,0.02728463807176908,0.06789539517992364,0.01914203922458695,0.05171379296835259,0.13045922206898367,0.033325100924307544,0.03031387427060893,0.7222044371103773,0.2491187340216962,0.8963014890929133,0.5062143518637668,0.3478978707232387,6.622841388521295,13717.824237487464,0.0068,0.04227133372724823,0.3607989372019442,0.0,0.0008,0.0,0.09983342375951798,0.0,2.84476713700728e-15,2.248932353474877e-15,0.041764750554241094,0.014641038689939788,1.0
no_agent_information,20261259,0.0003367136786203606,0.011305567477562804,-0.03273377748264592,0.03396551857718235,0.015347426792581673,-0.0016440842910749617,-0.028699403664527064,-0.016290010743344418,-0.027626827976322085,0.011274775113021107,0.0019741441008110294,0.8874218604376146,0.795735207859915,0.013834238437661538,6.574590497602127,13409.505819675445,0.0036,0.23194554119918412,0.37469118076484653,0.0,0.0,0.0,0.02636949454191373,0.0,2.7093020352450286e-15,1.5874816612763839e-15,0.017515693591809326,-0.012463278405740021,1.0
no_agent_information,20261260,0.0001318460397008394,0.01911861331930571,0.024093789252117834,0.12645125507590693,0.03375596674000296,0.19756174091742137,0.16996757697274312,0.05199042411361958,-0.029203173183153398,2.9892461944440285,0.39003159552622685,0.827070061387506,0.4720634137070001,0.5087241875822965,6.951191445185914,13716.82158802039,0.0124,0.021212505850958872,0.48598747091017047,0.002,0.0088,0.0,0.15846832412953704,0.0,2.980232238769531e-15,2.1166422150351785e-15,-0.16945438997179005,-0.02462882805813132,1.0
no_information_channels,20261211,1.0372314523073811e-05,0.01669729146980614,0.070442841343654,0.209453326428487,0.056052193699617225,0.5653262896139423,0.5555901376717932,0.3217560335653762,-0.09213347474666819,16.38003028815942,0.7360232597773694,0.9712478162966007,0.880649522969545,0.30055293764939023,6.692226430050032,14333.50326172388,0.0328,0.23964960858853332,0.2647005387125231,0.8152,0.018,0.0,0.11107143544760056,0.0,1.3546510176225143e-15,3.439543599432165e-15,0.6411798499258278,0.016061805710279483,1.0
no_information_channels,20261212,4.3993010031616815e-06,0.017154339969911416,-0.08376549623396126,0.12407797469184885,0.05651308379213456,0.6062025500957018,0.6026181223294423,0.3388901065772423,-0.09481916257084702,13.285389629739932,0.7627041490568223,0.9733752124276863,0.8941539076192685,0.29187655979571003,6.665656312550349,14393.815641134166,0.0312,0.3357854843397766,0.23002217521330226,0.0276,0.016,0.0,0.12234207163920074,0.0,4.063953052867543e-15,5.291605537587946e-15,-0.14801786006919188,-0.012197211074400176,1.0
no_information_channels,20261213,-1.6753629418680305e-06,0.015478284780293398,0.04732253089065252,0.19471215665951833,0.05737947464806736,0.5593357156846612,0.555709384568591,0.3301247394739872,-0.06463492037886086,20.04330895255605,0.7468644880614012,0.9747040595626608,0.8957692633701589,0.27705464605698515,6.4486226319883935,14572.195441234226,0.0332,0.34110739982018684,0.23771088069210755,0.0,0.0152,0.0,0.09449829738383286,0.0,2.302906729958274e-15,2.3812224919145757e-15,0.4572666595316738,-0.04637347686080077,1.0
no_information_channels,20261214,6.746850267041538e-05,0.01727192622582772,0.12026611432926702,0.14795947620142677,0.05476329920614429,0.5503561667762706,0.5379134416814675,0.3193292126966659,-0.08712214495328896,11.684798317943228,0.7194841740774995,0.9651121114566086,0.8764335377049144,0.33075488577069323,6.818121877886734,14185.651271551746,0.0308,1.4572036937381279,0.2420857340493734,0.0,0.018,0.0,0.1217521587217798,0.0,3.1156973405317828e-15,2.645802768793973e-15,-0.32574172836575754,0.034596806327686594,1.0
no_information_channels,20261215,-2.8857988383681034e-05,0.018393175796194133,0.057324329367287194,0.21733409594850506,0.05755833971694101,0.5524135922557137,0.5326336064206095,0.3458107377078436,-0.07346766456122798,16.33144757768831,0.726513388547893,0.966064892091766,0.882430818483009,0.3147982773376408,6.8142122956876205,14233.41467964728,0.0288,1.2151949527312866,0.319223067721773,0.0,0.018,0.0,0.13746380091505306,0.0,2.7093020352450286e-15,1.7197717997160825e-15,0.3718707821003477,-0.08532114937914823,1.0
