scenario,seed,mean_return,daily_volatility,return_acf_1,absolute_return_acf_1,excess_kurtosis,volume_absolute_return_correlation,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error
noise_only,20260906,0.002827072296071826,0.04121761169572895,0.1030257950900149,0.2968226480866242,0.06787604437339256,0.7579340826871919,0.4991021527677619,0.4085348367945394,0.8565737051792829,0.108,0.0,0.05720057239978926,0.0,1.0837208140980114e-15,9.260309690778906e-16
noise_only,20260907,0.0029333929238577134,0.04362869893783381,-0.055654399817511815,-0.11895789336225104,0.25799727674290773,0.7901121187060327,0.4291249482686287,0.3998552953272293,0.9123505976095617,0.092,0.0,0.05823372005830185,0.0,5.418604070490057e-16,6.614506921984932e-16
noise_only,20260908,0.004707240134712666,0.03995207812836015,0.05910444641108145,0.13742387560564212,0.3751104494273223,0.8589538168898976,0.9129783410085276,0.33884902022056773,0.9601593625498008,0.08,0.0,0.0714221845921359,0.0,5.418604070490057e-16,5.291605537587946e-16
noise_only,20260909,-0.0006664466064130359,0.0567623007474907,0.06377912292592877,0.17998730710272573,-0.20280589253847214,0.8586039324776864,0.12981897900367448,0.5086658981458329,0.35856573705179284,0.204,0.0,0.02914418854118539,1.0,1.0837208140980114e-15,1.1906112459572878e-15
noise_only,20260910,0.0015597267131588239,0.048024690709230745,-0.02989552755336923,0.01305671698846611,0.4292265834026239,0.7735564319425119,0.21960616551549128,0.3311587975878475,0.6852589641434262,0.124,0.0,0.03439657236048421,2.0,5.418604070490057e-16,1.0583211075175892e-15
noise_only,20260911,0.0027591181509406546,0.048995925747712936,0.014187957413590637,0.033276014883189056,0.03401871393345379,0.8069696933441047,0.2486766869544542,0.3838523717500989,0.7569721115537849,0.132,0.0,0.0615138048517363,1.0,1.0837208140980114e-15,1.1906112459572878e-15
noise_only,20260912,0.0033582349246853733,0.03230234095422745,-0.18981582333589173,0.10476078453920819,0.8038154239963222,0.7921463943197743,0.6808011177688457,0.3570017520641271,0.9442231075697212,0.032,0.0,0.03887169215536734,0.0,1.0837208140980114e-15,7.937408306381919e-16
noise_only,20260913,4.871927274102106e-05,0.08375427397305488,0.029697565806837235,0.12607754953052516,-0.7474644680842637,0.5802914316559055,0.5377967181660424,0.7632329371359804,0.0,0.268,0.0,0.08786159471780342,29.0,5.418604070490057e-16,6.614506921984932e-16
noise_only,20260914,0.001745352094553798,0.05328318913318011,-0.06579264529592234,-0.01820470738356314,0.6591558512390403,0.8010021095594925,0.20506867985174032,0.36284549379601394,0.42231075697211157,0.132,0.0,0.0503409511769739,3.0,5.418604070490057e-16,5.291605537587946e-16
noise_only,20260915,0.0017297800493967052,0.05467341649685665,0.05273082230320693,-0.03307476610661047,-0.344476436115698,0.736291416936645,0.22476475161482298,0.43054378107451363,0.7450199203187251,0.192,0.0,0.05228041610046352,2.0,8.127906105735085e-16,7.937408306381919e-16
noise_only,20260916,0.003045831797833543,0.03866967365731264,-0.0957099316543679,0.04852768510384224,0.6159719776664376,0.817446939321205,0.5073368899928437,0.30611017195048795,0.9442231075697212,0.064,0.0,0.05058909490603769,0.0,9.482557123357599e-16,1.0583211075175892e-15
noise_only,20260917,0.001986249205893941,0.06726601513920506,-0.058268570932175905,0.08999507298870224,-0.6016508471380067,0.7712103472122437,0.18862646059449767,0.583671574680638,0.2868525896414343,0.244,0.0,0.09216906357579213,5.0,1.2191859158602628e-15,7.937408306381919e-16
noise_only,20260918,0.002484330479406129,0.044540359615910616,0.06471980822739432,0.1477016005305315,0.1868628521841771,0.8084768181571202,0.2674178611045761,0.44082408513100046,0.7768924302788844,0.104,0.0,0.0422330846320631,0.0,9.482557123357599e-16,7.937408306381919e-16
noise_only,20260919,-0.000469444123922333,0.08508617086475241,0.17347154806503978,0.24187963440970028,-0.6836751121678479,0.6773778929571062,0.4713673701133142,0.8972945872922123,0.09561752988047809,0.3,0.0,0.09702836677984328,37.0,5.418604070490057e-16,9.260309690778906e-16
noise_only,20260920,0.004779377356771644,0.03876293218807596,0.06209092790363473,0.13941703187266305,1.7693637912152536,0.7759703652757882,0.7375662004837439,0.5833456323597858,0.8565737051792829,0.06,0.0,0.11637271917879932,2.0,1.0837208140980114e-15,1.1906112459572878e-15
noise_only,20260921,-0.000508874269142666,0.0689788769615804,-0.0642725687325554,0.03707870584646134,-0.6286666226460369,0.7977919876424437,0.3350850781088304,0.5178675585303448,0.0199203187250996,0.26,0.0,0.018867034205013233,7.0,9.482557123357599e-16,3.9687041531909596e-16
noise_only,20260922,0.0014702679336024466,0.05181790093978406,-0.055990002111885026,-0.04393691078525019,0.05755623772870111,0.7854943201726214,0.1965572381894184,0.501392364019128,0.47410358565737054,0.156,0.0,0.038528838598100856,3.0,4.0639530528675426e-16,2.645802768793973e-16
noise_only,20260923,0.001415683458971106,0.0511610407300049,-0.11191050506718964,0.12072352725701267,0.10231221461910245,0.8082908238858661,0.20419943253613126,0.5188457138487075,0.5936254980079682,0.14,0.0,0.03565134707701034,1.0,4.0639530528675426e-16,3.9687041531909596e-16
noise_only,20260924,0.0007238058081700416,0.0809047948689145,0.05058545673337487,0.12408051711826727,-0.590694481507696,0.6068094080981747,0.46199792673952217,0.742399178212698,0.0,0.264,0.0,0.1022153593278925,29.0,4.0639530528675426e-16,3.9687041531909596e-16
noise_only,20260925,0.003318214943661214,0.06137515243511674,0.09437107843654696,0.21673560600462694,0.08909608921235179,0.7614467724165319,0.39570251689721386,0.6206194185418612,0.5179282868525896,0.176,0.0,0.1259329894820318,10.0,9.482557123357599e-16,7.937408306381919e-16
noise_only,20260926,0.003870012348270798,0.03592667863728503,-0.0008744931395961789,0.15177526875301628,-0.00769728492828925,0.7343009858382005,0.51833560070238,0.28018106383269814,0.9442231075697212,0.06,0.0,0.0677459421600044,0.0,6.773255088112571e-16,7.937408306381919e-16
noise_only,20260927,0.0035387469040098515,0.04104473590000961,-0.031098331390011072,0.2055802113236696,0.7563252913135412,0.8648116454691639,0.576697756581383,0.22828847532673802,0.9123505976095617,0.088,0.0,0.05757393705398339,0.0,4.0639530528675426e-16,3.9687041531909596e-16
noise_only,20260928,0.0019092557331049774,0.05285613874900585,0.14050319704569592,-0.01258261240945205,0.07342655213959048,0.6870020493584993,0.28748291051673186,0.5724911797719365,0.5697211155378487,0.16,0.0,0.06194360533828247,4.0,1.0837208140980114e-15,6.614506921984932e-16
noise_only,20260929,0.0017198065191079514,0.06625084387114266,-0.09429152000476573,-0.0368208839726719,-0.12457710638540131,0.7601780338420691,0.21161816864174507,0.6013681761415388,0.05179282868525897,0.208,0.0,0.0823009250609168,12.0,5.418604070490057e-16,6.614506921984932e-16
noise_only,20260930,0.002276952242180389,0.047025196848713535,0.04668158637983611,0.02159402030995877,0.2535022949908763,0.8124785404769865,0.2538225926172661,0.44812129448124705,0.8286852589641435,0.14,0.0,0.046579182736141256,0.0,6.773255088112571e-16,5.291605537587946e-16
noise_only,20260931,0.002520761760292494,0.04422162202765154,-0.06360437520683357,0.18757922689128204,0.21682117749353402,0.780583282378245,0.280387080769851,0.4032205580957776,0.8207171314741036,0.092,0.0,0.04855253323601727,0.0,6.773255088112571e-16,9.260309690778906e-16
noise_only,20260932,0.005033371196873791,0.03880698045497155,-0.04788123192335904,0.17791664870855053,0.2916754188774613,0.7981485314777162,0.4740746530217926,0.3019769827195744,0.896414342629482,0.068,0.0,0.10290832467557776,0.0,5.418604070490057e-16,7.937408306381919e-16
no_logit,20260901,0.0007553465839760811,0.011560795957631119,0.21444739758059292,0.15446267035608452,0.32264178649843966,0.40463101591608636,0.012623682517433087,0.23291188387204964,0.0,0.0,0.0,0.008795247241510484,0.0,1.0837208140980114e-15,1.0583211075175892e-15
no_logit,20260902,0.00020485694973599068,0.013928261083510241,0.12665158133049909,0.04780897434006371,1.0704483824376343,0.4108930459123808,0.012639736776698137,0.14180724330714944,0.0,0.0,0.0,0.015058984053360813,0.0,8.127906105735085e-16,1.0583211075175892e-15
no_logit,20260903,0.0006333395563512951,0.013479470359842403,0.07531429441790226,0.11645560699505829,0.2631254001533181,0.45283654379155913,0.010582749497223284,0.11189548904495461,0.0,0.0,0.0,0.010042781856091754,0.0,2.0319765264337714e-15,6.614506921984932e-16
no_logit,20260904,-0.0004005623114381578,0.016278619014449512,0.03530687630174199,0.029395295938458046,0.8455574140653885,0.32994898529322886,0.013574182421653556,0.3250198450695738,0.0,0.004,0.0,0.02238181235490555,0.0,5.418604070490057e-16,7.937408306381919e-16
no_logit,20260905,-0.00040346416410335094,0.013923919453932714,0.0346107267833942,0.0579729546018037,0.008027404687758644,0.45021816471141624,0.011271029663207296,0.2479174553224719,0.0,0.0,0.0,0.013051096556419228,0.0,5.418604070490057e-16,5.291605537587946e-16
no_logit,20260906,0.001035246895084981,0.011511469186323975,0.12208712714980603,0.03685460846923691,0.02133338521234185,0.38925711214657577,0.011884094372294901,0.18042089022304242,0.0,0.0,0.0,0.014088226737159815,0.0,5.418604070490057e-16,5.291605537587946e-16
no_logit,20260907,-5.150650722175953e-05,0.016302350746452327,0.028755231036115558,0.06615343155202137,0.2827557953924744,0.48782299304644067,0.011938575880970253,0.20373595489320606,0.0,0.004,0.0,0.013940813034015731,0.0,4.0639530528675426e-16,5.291605537587946e-16
no_logit,20260908,-0.0014958407130467393,0.02131420244261668,-0.21469935595875803,0.11240098464971347,-0.23774187444241113,0.4511885027566141,0.01390870797956192,0.35430307167556907,0.0,0.004,0.0,0.016990735959502734,0.0,4.0639530528675426e-16,2.645802768793973e-16
no_logit,20260909,-0.0001751273084872018,0.014104785651362745,0.12515126081586536,0.016967924114502778,-0.23586357933694124,0.3466604114145454,0.0132217664262816,0.18051581927509386,0.0,0.0,0.0,0.015527194547137135,0.0,5.418604070490057e-16,1.3229013843969864e-15
no_logit,20260910,0.0010993789228999375,0.011638421197349882,0.10614536088503003,0.1900288162425544,-0.13069211864398245,0.40027944409558425,0.010781126797835626,0.12701817782886005,0.0,0.0,0.0,0.011030783203479277,0.0,1.0837208140980114e-15,7.937408306381919e-16
no_logit,20260911,0.0007422993849190717,0.01302831611001578,0.15665842210547554,0.26288273045274624,0.5321389242272048,0.33966618585792147,0.013638694110228007,0.2148849096847697,0.0,0.0,0.0,0.015272345986336644,0.0,6.773255088112571e-16,3.9687041531909596e-16
no_logit,20260912,0.0008093571787043956,0.012092782337876357,0.08910890059674509,0.07705452154960804,-0.028154672055576313,0.49944945941852337,0.009995028392770925,0.13764241271732225,0.0,0.0,0.0,0.008186669105534339,0.0,1.0837208140980114e-15,7.937408306381919e-16
no_logit,20260913,0.0004297634199170801,0.010350980477270174,0.12232974352522849,-0.009099733440512825,-0.4620091285145991,0.41084083377960356,0.010376562714746544,0.18207298540353423,0.0,0.0,0.0,0.007056054542612156,0.0,9.482557123357599e-16,6.614506921984932e-16
no_logit,20260914,0.0003771281743849535,0.012209934672946421,0.03434932235575987,-0.020503724509943408,-0.09866742656512706,0.5952020276300459,0.00949675546214868,0.1279858127675112,0.0,0.0,0.0,0.0049772906245006965,0.0,1.0837208140980114e-15,5.291605537587946e-16
no_logit,20260915,-0.00010576964164392421,0.016219953046117813,-0.05298677360980072,0.06080401563478977,-0.5054127872270029,0.30013866909213527,0.013261918009566569,0.2659411007466119,0.0,0.0,0.0,0.019488312079873227,0.0,2.7093020352450284e-16,5.291605537587946e-16
no_logit,20260916,0.0007467793734004537,0.012623122109409982,0.05463669298930258,-0.01987626621639379,0.10497592593233263,0.30686786066463423,0.011486254233203723,0.1451686286270244,0.0,0.0,0.0,0.009062900558668208,0.0,5.418604070490057e-16,5.291605537587946e-16
no_logit,20260917,-8.201894158062117e-05,0.02227191694780841,-0.23004143206044886,0.22380222462563787,1.2850212579346412,0.5199839197428765,0.013684011930219718,0.2928137749512968,0.0,0.024,0.0,0.021606264064701897,0.0,4.0639530528675426e-16,6.614506921984932e-16
no_logit,20260918,0.0014962325928206254,0.011080666979698598,0.2307424881474123,0.041258476450063114,0.4524298329160028,0.2992640689597572,0.016305869149828903,0.16695766291090408,0.0,0.0,0.0,0.014578116276309006,0.0,5.418604070490057e-16,3.9687041531909596e-16
no_logit,20260919,-0.0003450823545714847,0.01444010391689368,0.15656631194974938,0.11363642562249202,0.2848239595520021,0.42826749697454614,0.011639569423888555,0.24401560747787798,0.0,0.0,0.0,0.010345174550837166,0.0,8.127906105735085e-16,2.645802768793973e-16
no_logit,20260920,-0.00038185246485505074,0.013012890339322116,0.022438873173150624,0.08845532083996346,-0.3940646988108658,0.4569852417699987,0.009520144494318684,0.13037187086827629,0.0,0.0,0.0,0.009331295626578973,0.0,9.482557123357599e-16,5.291605537587946e-16
no_logit,20260921,0.0012678892889144925,0.010896442883985126,0.10232456579626067,0.1391569021649772,0.7633773492595362,0.3649201482373794,0.011317580789391147,0.10715701318925452,0.0,0.0,0.0,0.020047480712251042,0.0,5.418604070490057e-16,3.9687041531909596e-16
no_logit,20260922,0.0014609386878879,0.011567456165105326,0.17268296632375865,0.022403379065508742,0.366727889392084,0.38209553752836034,0.011806464295244207,0.1538056061204045,0.0,0.0,0.0,0.02624478685824183,0.0,8.127906105735085e-16,5.291605537587946e-16
no_logit,20260923,0.000763895212336557,0.011950134257795089,0.04555525047989699,0.047532493574191,-0.11048814312561683,0.4130991068665009,0.011349830770599078,0.09785836520294378,0.0,0.0,0.0,0.0069412368362027355,0.0,6.773255088112571e-16,7.937408306381919e-16
no_logit,20260924,0.001625465525894107,0.011827816206958825,0.16940892346779018,0.14280770406183563,0.2102663793497066,0.42718349486376705,0.012110527370863794,0.1357091468607935,0.0,0.0,0.0,0.030020794275981588,0.0,5.418604070490057e-16,3.9687041531909596e-16
no_logit,20260925,0.001558546085246796,0.01050219091891286,0.12399695615898765,0.02043204500075358,-0.1396073941321685,0.3530346145624801,0.01242888997288421,0.15619032715487935,0.0,0.0,0.0,0.0178933263534522,0.0,1.0837208140980114e-15,5.291605537587946e-16
no_logit,20260926,0.001151385914162738,0.011179749294378668,0.1849397839663734,0.10184908714394313,-0.12847585850561005,0.4189246724799872,0.01206149522109686,0.10231529153412988,0.0,0.0,0.0,0.01581791323935766,0.0,8.127906105735085e-16,7.937408306381919e-16
no_logit,20260927,-0.00041872697822239503,0.017001900025859957,-0.1494184366947913,0.23793961256189403,1.050927728639297,0.5701705418348538,0.011362810903792228,0.25409993147022936,0.0,0.008,0.0,0.013271770070751643,0.0,1.0837208140980114e-15,1.0583211075175892e-15
no_logit,20260928,0.0010272550681114723,0.011297189826364332,0.15454244244905616,-0.05505573088876101,0.07092583488848714,0.4059370927070053,0.010895711508584314,0.1545165396092053,0.0,0.0,0.0,0.009661015110737026,0.0,5.418604070490057e-16,3.9687041531909596e-16
no_logit,20260929,0.0006949125184264879,0.012580820740925055,0.16471075652112777,0.04550206719897851,-0.02439280900413987,0.31593340585215096,0.012643192072134473,0.2172037863372137,0.0,0.0,0.0,0.01101365305983637,0.0,5.418604070490057e-16,1.0583211075175892e-15
no_logit,20260930,0.0007563077558181667,0.012089078623705968,0.15487053517034993,0.0471931736054681,0.6053561326523904,0.3025261795213104,0.012936281383355803,0.16463422363483127,0.0,0.0,0.0,0.009606603205914555,0.0,1.0837208140980114e-15,5.291605537587946e-16
no_logit,20260931,0.00019747344163267044,0.013248473035513922,0.1854269166762761,0.1417574335889543,-0.027609062499458492,0.49066387122725064,0.01049657166944221,0.17798271494201579,0.0,0.0,0.0,0.008546818537778611,0.0,5.418604070490057e-16,7.937408306381919e-16
no_logit,20260932,0.0015405280265231233,0.00909062050758219,0.2641402482591215,0.11068213115737635,0.1624210499082701,0.285651594282653,0.012668456387343777,0.1572122509566245,0.0,0.0,0.0,0.02147358207533001,0.0,5.418604070490057e-16,3.9687041531909596e-16
independent_signals,20260901,0.0007391617610491182,0.007983859023382632,0.5747873628008291,0.45071535967003623,0.4288993213543204,0.4769854527790603,0.009458877195259226,0.2168765376278703,0.0,0.0,69.0,0.007677395408998144,0.0,8.127906105735085e-16,5.291605537587946e-16
independent_signals,20260902,0.0002698371693579631,0.008594172898124761,0.6171262568379372,0.43213028157181277,0.3509582294115057,0.5546343605265737,0.011664712438284647,0.11197595083818046,0.0,0.0,95.0,0.009578926296542889,0.0,5.418604070490057e-16,5.291605537587946e-16
independent_signals,20260903,0.0005686088440112904,0.007987122215236373,0.5318853401796455,0.3055868805160422,0.09506815246641409,0.5840602487116073,0.009138914654055957,0.10818861121755774,0.0,0.0,69.0,0.007238576525222307,0.0,8.127906105735085e-16,7.937408306381919e-16
independent_signals,20260904,-0.0003284215262777224,0.009347157200488888,0.5482692405487389,0.3147808197818789,0.9967750910180877,0.4005355433685344,0.011313527904859108,0.31079105195419654,0.0,0.0,71.0,0.014834146768124556,0.0,1.0837208140980114e-15,9.260309690778906e-16
independent_signals,20260905,-0.0005030171154485608,0.00820945237266868,0.548063601895875,0.20604945512037667,-0.36880221806832836,0.5607158240332707,0.008664901234365086,0.24376633761080346,0.0,0.0,55.0,0.009297188261826461,0.0,5.418604070490057e-16,9.260309690778906e-16
independent_signals,20260906,0.0010104334661906514,0.007361970791382855,0.5808848330424983,0.4070590405121969,0.7681282082163317,0.3673348730373917,0.010082015094331494,0.16055764189340327,0.0,0.0,41.0,0.01585364359892205,0.0,8.127906105735085e-16,6.614506921984932e-16
independent_signals,20260907,-0.00015464262292648101,0.009013378405528336,0.5197314475632964,0.3332523817341463,0.4472418492863146,0.5604200651359997,0.009001947739817943,0.19395552224425294,0.0,0.0,60.0,0.009054247294191464,0.0,5.418604070490057e-16,6.614506921984932e-16
independent_signals,20260908,-0.0016219389608032521,0.008806704642434523,0.5073349425103437,0.2183839272709855,-0.2233020627299691,0.10675008154927329,0.011134348842403528,0.3425192151238491,0.0,0.0,48.0,0.013852573262358225,0.0,8.127906105735085e-16,7.937408306381919e-16
independent_signals,20260909,-0.00017437251889057493,0.008645254693529631,0.48548496202569086,0.17992678153349098,-0.21036518555099049,0.5759824702232742,0.00953604737793074,0.15792367059587475,0.0,0.0,35.0,0.009089726093012063,0.0,4.0639530528675426e-16,1.0583211075175892e-15
independent_signals,20260910,0.0011078129944506899,0.006931425100690738,0.5558284273861949,0.2543926679087202,-0.21905466095142856,0.5244343543906966,0.008981759923650617,0.09703482935068652,0.0,0.0,70.0,0.01017878204719791,0.0,9.482557123357599e-16,9.260309690778906e-16
independent_signals,20260911,0.0007141012572697925,0.008504356370440351,0.6464146109992888,0.44442844084541755,0.938535269872081,0.3885155823329425,0.011253449831221226,0.20146451055967507,0.0,0.0,78.0,0.012729018937497338,0.0,4.0639530528675426e-16,7.937408306381919e-16
independent_signals,20260912,0.0007969589672999504,0.008179971883867725,0.5146831578127908,0.3678898855912819,-0.2267068993681165,0.5548464404618899,0.008409561718074996,0.13150857594103005,0.0,0.0,65.0,0.008110173278158328,0.0,6.773255088112571e-16,5.291605537587946e-16
independent_signals,20260913,0.00040893810352001127,0.006252432280378713,0.6441193976864796,0.3628660447265934,0.07095611034454041,0.5186185672478433,0.00868411940223893,0.17578564138132158,0.0,0.0,62.0,0.00467787989529489,0.0,8.127906105735085e-16,5.291605537587946e-16
independent_signals,20260914,0.0004000805315755649,0.007038212496012228,0.5137432437542888,0.22297509462760004,0.12887361747235282,0.6617890058126198,0.008182961597873325,0.10655500358158032,0.0,0.0,53.0,0.0030394692520827604,0.0,5.418604070490057e-16,1.0583211075175892e-15
independent_signals,20260915,-0.00011147638711722153,0.008956649884976972,0.5471814523481054,0.24367484096704142,0.3647702190171578,0.26358610759076967,0.012029718416163833,0.2602959894593022,0.0,0.0,49.0,0.014356876360023252,0.0,4.0639530528675426e-16,5.291605537587946e-16
independent_signals,20260916,0.0007709148571551978,0.007278895711772073,0.5138846556453049,0.2847422545425486,0.19779478530344763,0.295634014649322,0.010596108387371843,0.1332665195177355,0.0,0.0,56.0,0.010204483588060365,0.0,6.773255088112571e-16,5.291605537587946e-16
independent_signals,20260917,-0.00012847102523657128,0.011043062408131767,0.4763903419133414,0.24247580010395087,1.7113036590960071,0.3578741563028184,0.010822883494014453,0.27289086467100676,0.0,0.0,36.0,0.01557180792660251,0.0,9.482557123357599e-16,1.98435207659548e-15
independent_signals,20260918,0.0015312924295543412,0.007261222782045789,0.6553155348449932,0.3631884189748498,-0.36762272786535233,0.37002274090596604,0.011993546206430011,0.133432856777285,0.0,0.0,55.0,0.013483513596141306,0.0,5.418604070490057e-16,3.9687041531909596e-16
independent_signals,20260919,-0.0003429980711394087,0.008967814794477898,0.6023373844395093,0.31233061450861815,-0.16661069531975503,0.4874586016467918,0.010237708044664865,0.2343232647496768,0.0,0.0,48.0,0.010439508062421776,0.0,8.127906105735085e-16,6.614506921984932e-16
independent_signals,20260920,-0.0002965957508321111,0.007475619741433222,0.4506846031189804,0.24897593409264773,0.26207411157861316,0.7051718119739004,0.007108235280929085,0.10720071815813259,0.0,0.0,59.0,0.0033974113537533768,0.0,6.773255088112571e-16,6.614506921984932e-16
independent_signals,20260921,0.0012604541279156898,0.0070684117950214976,0.5386844523192342,0.32696666093463855,-0.0067924159061205636,0.482722388684426,0.009298299891223325,0.10613753486441235,0.0,0.0,93.0,0.013149109889525112,0.0,5.418604070490057e-16,9.260309690778906e-16
independent_signals,20260922,0.001461042597983056,0.007729223802993904,0.5741461855382355,0.44670736687062834,0.5471023190288506,0.4365486498479322,0.01008744992901764,0.13667907529616852,0.0,0.0,82.0,0.023210617534405342,0.0,9.482557123357599e-16,2.645802768793973e-16
independent_signals,20260923,0.0007592728629262773,0.0071472443928442654,0.5111668627140563,0.27286516165956576,-0.15592012685190637,0.6086910174419375,0.008387555919028749,0.07800205628073698,0.0,0.0,55.0,0.00648573686102627,0.0,6.773255088112571e-16,5.291605537587946e-16
independent_signals,20260924,0.0015592203683449028,0.00744868005641449,0.5629916596815036,0.5019657863322434,1.8323575880265448,0.5649008581866217,0.008964459662871113,0.10330444306260134,0.0,0.0,54.0,0.0229148923350051,0.0,9.482557123357599e-16,3.9687041531909596e-16
independent_signals,20260925,0.0015120081042419428,0.0072425569425432395,0.5368743865254333,0.21779047160296414,0.044871020424909425,0.5089342674810227,0.009636077344465793,0.1423454752266311,0.0,0.0,47.0,0.017221457050349942,0.0,5.418604070490057e-16,6.614506921984932e-16
independent_signals,20260926,0.001151348012251173,0.007240695652941088,0.5087790973610592,0.29371872791454734,-0.31085332584808123,0.5528911659502708,0.008704341385295092,0.08338659212833832,0.0,0.0,74.0,0.012458858728631839,0.0,1.3546510176225143e-15,7.937408306381919e-16
independent_signals,20260927,-0.0004084934144362435,0.008188220164195225,0.49724669365646995,0.14279490769324005,0.02990245429635152,0.435121442395367,0.010265108834705012,0.22442239077941784,0.0,0.0,39.0,0.009507760483407957,0.0,5.418604070490057e-16,3.9687041531909596e-16
independent_signals,20260928,0.001041079013510089,0.007012066156164512,0.5095709379483541,0.2554753442899366,-0.1230020794259401,0.5631789214052357,0.00893247818723977,0.14792200842378533,0.0,0.0,68.0,0.010275466186240978,0.0,1.0837208140980114e-15,7.937408306381919e-16
independent_signals,20260929,0.0006693798111724405,0.008398921031275217,0.6379613686080524,0.40409323320283047,0.05182767800343102,0.478837555174076,0.010394743820873577,0.19899358859986127,0.0,0.0,59.0,0.009522393043632338,0.0,5.418604070490057e-16,1.0583211075175892e-15
independent_signals,20260930,0.0007637477942074326,0.008285601790649697,0.583604838220918,0.3575806922054084,-0.21334865722720897,0.39052267893934345,0.01133784950343844,0.1523741552601373,0.0,0.0,47.0,0.009296642196107818,0.0,5.418604070490057e-16,5.291605537587946e-16
independent_signals,20260931,0.00020305288322310843,0.008547466550151525,0.5413530052351104,0.2644982668117571,0.15777123433069384,0.4842434614206102,0.009176775784418017,0.15910112716875724,0.0,0.0,50.0,0.006640344541278154,0.0,6.773255088112571e-16,6.614506921984932e-16
independent_signals,20260932,0.0015099129803202373,0.006883653702158675,0.6644415202120731,0.4551093371788547,0.20766745708091072,0.4284654269528971,0.010514323629610332,0.15793582602477885,0.0,0.0,90.0,0.01552319449011641,0.0,5.418604070490057e-16,1.1906112459572878e-15
fixed_participation,20260901,0.0007875310980845249,0.0071777880377740235,0.43952735925314357,0.16975379260572443,-0.3123033164104223,0.43461780456992416,0.0133970659823058,0.21200532754838386,0.0,0.0,71.0,0.006964437157682024,0.0,2.7093020352450284e-16,5.291605537587946e-16
fixed_participation,20260902,0.00026132646217522646,0.008141759036481443,0.4398373478199567,0.1628648598383524,0.1999439461132071,0.44135973971910075,0.014377381707132016,0.10116832304681644,0.0,0.0,94.0,0.0055131432876498465,0.0,6.773255088112571e-16,6.614506921984932e-16
fixed_participation,20260903,0.0006030383487991208,0.0071246186375702085,0.33061247994045007,0.18777651684544303,0.09599411061387109,0.48383542830638215,0.011633310714245282,0.10226194220301232,0.0,0.0,83.0,0.007164543808988899,0.0,5.418604070490057e-16,7.937408306381919e-16
fixed_participation,20260904,-0.00036553585752346505,0.009029272503793498,0.48208977985397783,0.2020620461298413,0.5698904354388059,0.4215810149130034,0.014123959854742909,0.29757644731921695,0.0,0.0,73.0,0.009616683609233068,0.0,8.127906105735085e-16,9.260309690778906e-16
fixed_participation,20260905,-0.0004072379945404094,0.007702821641209914,0.3692906240503046,0.07108303912572457,0.07055704520295603,0.5005759937906672,0.012406481805409321,0.22601171462293068,0.0,0.0,43.0,0.007274271283132627,0.0,9.482557123357599e-16,1.0583211075175892e-15
fixed_participation,20260906,0.0010282901431946207,0.0072272312430730805,0.4644611608446459,0.23137412220598527,0.3147094620826265,0.46064364925696843,0.01253221766756436,0.1445776724201553,0.0,0.0,42.0,0.012105702375553085,0.0,5.418604070490057e-16,2.645802768793973e-16
fixed_participation,20260907,-0.00015501137839698132,0.008440770864247271,0.3688076471019671,0.1451852206238184,0.2812123074857902,0.5709556294900971,0.012049388511685962,0.18375341078777596,0.0,0.0,57.0,0.005853341348308394,0.0,1.2191859158602628e-15,5.291605537587946e-16
fixed_participation,20260908,-0.0015799692260677603,0.00877919138772459,0.31660858733498803,0.11115587090900722,-0.363280143209209,0.3413466589983099,0.011468001945700789,0.3334181773586262,0.0,0.0,32.0,0.009434208077157002,0.0,1.3546510176225143e-15,3.9687041531909596e-16
fixed_participation,20260909,-0.00015252372590470386,0.007783046758263326,0.44875156409917255,0.09114785487747963,-0.37859840775556863,0.4506228968608508,0.01305978075405956,0.15590377438607328,0.0,0.0,44.0,0.006675844179180768,0.0,8.127906105735085e-16,5.291605537587946e-16
fixed_participation,20260910,0.0010807040407423685,0.006881532784454693,0.37401138674480194,0.16128435246304396,-0.12192543120516053,0.44491038349403433,0.010961258218186632,0.10080340940064425,0.0,0.0,71.0,0.007964322569098181,0.0,8.127906105735085e-16,5.291605537587946e-16
fixed_participation,20260911,0.0006799328583764108,0.007982970050882348,0.48155261338940697,0.24604215499926196,0.34498177869322166,0.48045400167644714,0.01457393282088981,0.1839326885197029,0.0,0.0,80.0,0.0076671983905201024,0.0,9.482557123357599e-16,5.291605537587946e-16
fixed_participation,20260912,0.0008006253529460779,0.006951857557187085,0.3233048175362221,0.13190448525742254,0.15398740376683406,0.4847692457444524,0.010841243900249894,0.11069649332859521,0.0,0.0,59.0,0.006935381223585946,0.0,5.418604070490057e-16,6.614506921984932e-16
fixed_participation,20260913,0.00038269334503428356,0.006605697237713776,0.3768603937145904,0.07360574188093172,-0.182011538798438,0.45266525247242123,0.01144715382034495,0.172167320491717,0.0,0.0,56.0,0.0038654145067369416,0.0,5.418604070490057e-16,9.260309690778906e-16
