scenario,seed,mean_return,daily_volatility,return_acf_1,maximum_absolute_return_acf_1_20,mean_absolute_return_acf_1_20,absolute_return_acf_1,absolute_return_acf_5,absolute_return_acf_20,absolute_return_acf_50,excess_kurtosis,volume_absolute_return_correlation,volume_acf_1,order_flow_imbalance_acf_1,order_flow_imbalance_return_correlation,mean_spread_bps,mean_depth,three_sigma_tail_fraction,mean_absolute_log_price_gap,maximum_drawdown,bubble_day_fraction,crash_day_fraction,strategy_turnover,final_wealth_gini,price_cap_hits,maximum_cash_relative_error,maximum_share_relative_error
no_activity_persistence,20260804,0.0003866069942251942,0.01190547286352619,0.0062040259748767325,0.08076392946180261,0.024404404646987905,0.06731326198291357,0.05709450607781116,0.042989983930110685,-0.005486263939788363,0.3846882148535107,0.18714695364002698,0.9646729749786738,0.8378848909749683,0.23739482473433263,6.91854070873516,12930.64619528884,0.006,0.03774307574372579,0.2493562369736657,0.0,0.0,0.0,0.02556081250253195,0.0,1.0837208140980114e-15,7.937408306381919e-16
no_activity_persistence,20260805,0.0003678562833492771,0.01041569993544265,-0.031135061882305748,0.058828478635158714,0.019550509282952107,0.013874860662819592,0.0037448734763666663,-0.01558817643393807,-0.00965017935258746,0.2463172511477949,0.04153430417261916,0.9742530372437108,0.8750919535221608,0.08679874741770717,6.216618514834647,14034.22729435828,0.006,0.1411376046442003,0.18716452952082063,0.0,0.0,0.0,0.023783937998866245,0.0,1.8965114246715198e-15,1.3229013843969864e-15
independent_signals,20260801,0.00018173281866534907,0.011497928522391435,0.0026007606588898924,0.11094759873516749,0.04405991212631184,-0.007533352178231708,-0.003028015926623124,-0.0004928859929595712,-0.031687610661088834,0.13613254429865762,0.10095924131659964,0.962019934230732,0.9467699371497055,0.10200647881919536,6.721718501736493,13133.470977918487,0.003,0.021486913091628555,0.28140992345498717,0.0,0.0,0.0,0.041136495047035204,0.0,1.3546510176225143e-15,1.0583211075175892e-15
independent_signals,20260802,0.00047033189352210146,0.009693995377905596,0.006132826170117656,0.0902819815318699,0.030306002256251314,0.01617998670806982,-0.05126553246562539,0.03722225787503839,0.02330087192853618,-0.03429268015934728,0.020753496492132918,0.9698995598448458,0.9474739567221572,0.021078604763731027,5.858823188241771,14747.793063956156,0.003,0.12735377012256316,0.15362453850864477,0.0,0.0,0.0,0.02774928341089078,0.0,1.7610463229092685e-15,2.1166422150351785e-15
independent_signals,20260803,0.0009245921044932484,0.009929345037109029,-0.02871485881528746,0.04416241038914953,0.021138015722552618,0.03084935908605338,0.017642906355406652,0.0017315741249491166,0.024282377910133962,-0.0969165047052769,0.13894610208545025,0.9833564841599266,0.9211760246655177,0.09155286622988795,6.029580531331028,14453.025592878323,0.003,0.10653681950298091,0.14888406273756383,0.0,0.0,0.0,0.03631475401692663,0.0,1.2191859158602628e-15,1.7197717997160825e-15
independent_signals,20260804,0.00041596168435019545,0.010515761782122969,-0.0416045574738183,0.09297966263772488,0.026562991123672268,0.0014898844624060361,0.07445911275187694,0.05780646379733503,-0.00500127077005177,-0.1530916373173934,0.09663419263962547,0.9735796275852544,0.944060577130772,0.1165536428661559,6.265012165910308,13975.154191136615,0.004,0.030870285381376115,0.2230051072190179,0.0,0.0,0.0,0.02382879115317138,0.0,1.7610463229092685e-15,9.260309690778906e-16
independent_signals,20260805,0.0003715598380262897,0.009949909729262994,-0.04965068229627211,0.0790699773278075,0.025099765406965752,-0.00020788178809009563,-0.012800884289176652,0.0029557346055582123,-0.04245185508801754,0.09632110258568893,0.007085894116215541,0.9784625492809518,0.9514635893344234,0.03294203560935215,5.929956696116725,14587.249553859676,0.003,0.1565724265964648,0.1879013755009975,0.0,0.0,0.0,0.018999819017953223,0.0,1.625581221147017e-15,2.1166422150351785e-15
fixed_participation,20260801,0.0002600074220744517,0.014756983421867723,-0.02260557587087845,0.09393764745866025,0.03526337151828392,0.055768413165616294,0.035986321137690166,-0.030302860329745475,-0.0012201890940186561,0.3892302782011656,0.21662095444562401,0.9385083549245146,0.8162540647097717,0.2229561282309582,8.35904762954101,10839.72787918123,0.005,0.05689513514378442,0.28390038234863557,0.061,0.0,0.0,0.032401084752899934,0.0,1.7610463229092685e-15,6.614506921984932e-16
fixed_participation,20260802,0.00045269501558040836,0.010750759757393088,0.013725141553666423,0.07928914852280634,0.026169381214771505,0.028041794692645765,0.0164935503228033,0.04426383400713443,0.024516127896968054,-0.20572251500725525,0.05017603043720201,0.9665892797878938,0.787090581161926,0.19048847888714,6.502374275081135,13518.309096421046,0.0,0.11942482793898854,0.1570904468404748,0.0,0.0,0.0,0.03248333200933673,0.0,2.84476713700728e-15,9.260309690778906e-16
fixed_participation,20260803,0.0009736200029103718,0.012981216223570576,-0.10189022943547214,0.10189022943547214,0.030271526955456828,0.08940457922278099,0.18380797448749142,0.10824212715777398,0.090750195912503,0.6392470374267352,0.28629772290833316,0.9723242356168712,0.695399036122688,0.28956442779139485,7.302335084152892,12526.67385554945,0.006,0.04719806957257885,0.1532813782616529,0.0,0.0,0.0,0.023795866789890985,0.0,8.127906105735085e-16,1.4551915228366853e-15
fixed_participation,20260804,0.0003889829865352397,0.014104989418987968,-0.11543846845216733,0.11543846845216733,0.0333614066158293,0.051888368955492925,0.06259604749901915,0.01591743809426231,0.06011571949196066,0.7075221982060778,0.23332000346426462,0.9466885003017704,0.69224122780915,0.35238616986798094,7.920406688692592,11433.190248544504,0.007,0.03304776800133172,0.23756747863543426,0.0,0.0,0.0,0.022898014025652502,0.0,3.522092645818537e-15,6.614506921984932e-16
fixed_participation,20260805,0.00036823517191114164,0.011191781171696202,-0.046566457591476505,0.04889117776813471,0.02030722176410138,0.034395264366204166,0.016587103919356045,-0.0011072321972936592,0.006183555923434995,0.6717201030227953,0.12038395147125715,0.9712812879063739,0.7930505944952403,0.1519680178027025,6.6342472014587885,13362.223890751799,0.007,0.1456294209006398,0.18720010919642016,0.0,0.0,0.0,0.02884189955898142,0.0,1.3546510176225143e-15,1.98435207659548e-15
fixed_liquidity,20260801,0.00019874193015584395,0.011758584991253172,0.04752233424690323,0.09567428960444128,0.033476860480068496,-0.008512885100923687,0.004242959014507852,-0.06828658520669066,-0.013791403197130927,0.12909051685147643,0.09390055099994868,0.9524239320781878,0.8984118786931125,0.11407150957598947,5.449803444985387,16000.0,0.006,0.017081960842382282,0.28049873059725805,0.0,0.0,0.0,0.028244800937694325,0.0,2.573836933482777e-15,2.248932353474877e-15
